TargetSat.UTCGregorian,TargetSat.ElapsedSecs,TargetSat.Earth.Latitude,TargetSat.Earth.Longitude,TargetSat.Earth.Altitude
01 Jan 2026 12:22:08.535,44528.5348733305,-8.878891770124094,160.2320237788128,35786.54145638965
01 Jan 2026 12:27:08.535,44828.53487336542,-8.716089203951112,160.2361940562422,35786.52313657652
01 Jan 2026 12:32:08.535,45128.53487340035,-8.549155493780727,160.2392575386924,35786.50469318865
01 Jan 2026 12:37:08.535,45428.53487343527,-8.378174510199766,160.2412098095256,35786.48616152766
01 Jan 2026 12:42:08.535,45728.5348734702,-8.203231864554455,160.2420486018859,35786.46757706408
01 Jan 2026 12:47:08.535,46028.53487350512,-8.024414852160534,160.2417737917251,35786.44897536931
01 Jan 2026 12:52:08.535,46328.53487354005,-7.841812395692035,160.2403873866752,35786.43039204767
01 Jan 2026 12:57:08.535,46628.53487357497,-7.655514988832712,160.2378935108842,35786.41186266817
01 Jan 2026 13:02:08.535,46928.5348736099,-7.465614640268738,160.2342983859394,35786.39342269654
01 Jan 2026 13:07:08.535,47228.5348733305,-7.272204818095804,160.229610309327,35786.37510742719
01 Jan 2026 13:12:08.535,47528.53487336542,-7.075380394708082,160.2238396226132,35786.35695191574
01 Jan 2026 13:17:08.535,47828.53487340035,-6.87523759223077,160.2169986892567,35786.33899091198
01 Jan 2026 13:22:08.535,48128.53487343527,-6.67187392855221,160.209101855871,35786.32125879329
01 Jan 2026 13:27:08.535,48428.5348734702,-6.465388164005748,160.2001654167532,35786.30378949888
01 Jan 2026 13:32:08.535,48728.53487350512,-6.255880248745336,160.1902075739993,35786.2866164648
01 Jan 2026 13:37:08.535,49028.53487354005,-6.043451270853662,160.1792483946022,35786.26977255999
01 Jan 2026 13:42:08.535,49328.53487357497,-5.828203405215079,160.1673097646836,35786.25329002335
01 Jan 2026 13:47:08.535,49628.5348736099,-5.61023985750685,160.1544153410098,35786.23719999236
01 Jan 2026 13:52:08.535,49928.5348733305,-5.389664837583522,160.1405905012435,35786.2215341125
01 Jan 2026 13:57:08.535,50228.53487336542,-5.166583476108808,160.1258622851527,35786.20632192636
01 Jan 2026 14:02:08.535,50528.53487340035,-4.941101800024788,160.110259346669,35786.19159254951
01 Jan 2026 14:07:08.535,50828.53487343527,-4.713326679659218,160.0938118906034,35786.17737417343
01 Jan 2026 14:12:08.535,51128.5348734702,-4.483365782558616,160.0765516138688,35786.16369401149
01 Jan 2026 14:17:08.535,51428.53487350512,-4.251327528159917,160.0585116435044,35786.15057824695
01 Jan 2026 14:22:08.535,51728.53487354005,-4.017321043290798,160.039726472834,35786.13805198272
01 Jan 2026 14:27:08.535,52028.53487357497,-3.781456118484012,160.0202318959795,35786.12613919358
01 Jan 2026 14:32:08.535,52328.5348736099,-3.543843165087014,160.0000649408047,35786.11486267999
01 Jan 2026 14:37:08.535,52628.5348733305,-3.304593173143576,159.9792638017088,35786.10424402467
01 Jan 2026 14:42:08.535,52928.53487336542,-3.063817670020336,159.9578677645045,35786.0943035513
01 Jan 2026 14:47:08.535,53228.53487340035,-2.821628679747617,159.9359171432247,35786.08506028548
01 Jan 2026 14:52:08.535,53528.53487343527,-2.578138683039936,159.9134532026243,35786.07653191844
01 Jan 2026 14:57:08.535,53828.5348734702,-2.333460577958765,159.8905180862349,35786.06873477324
01 Jan 2026 15:02:08.535,54128.53487350512,-2.087707641176706,159.8671547421825,35786.06168377339
01 Jan 2026 15:07:08.535,54428.53487354005,-1.8409934897998,159.8434068481438,35786.05539241439
01 Jan 2026 15:12:08.535,54728.53487357497,-1.59343204370164,159.8193187355427,35786.04987273783
01 Jan 2026 15:17:08.535,55028.5348736099,-1.345137488321202,159.7949353131245,35786.0451353085
01 Jan 2026 15:22:08.535,55328.5348733305,-1.096224237873699,159.7703019912178,35786.04118919402
01 Jan 2026 15:27:08.535,55628.53487336542,-0.8468068989222937,159.7454645989635,35786.03804194758
01 Jan 2026 15:32:08.535,55928.53487340035,-0.5970002342568,159.7204693142614,35786.03569959338
01 Jan 2026 15:37:08.535,56228.53487343527,-0.346919127024092,159.6953625802224,35786.03416661525
01 Jan 2026 15:42:08.535,56528.5348734702,-0.09667854505399003,159.6701910279731,35786.03344594799
01 Jan 2026 15:47:08.535,56828.53487350512,0.153606494676593,159.6450013979281,35786.03353897174
01 Jan 2026 15:52:08.535,57128.53487354005,0.4038209614988727,159.6198404609688,35786.03444550937
01 Jan 2026 15:57:08.535,57428.53487357497,0.6538498464850027,159.5947549396156,35786.03616382679
01 Jan 2026 16:02:08.535,57728.5348736099,0.9035781979165007,159.5697914292107,35786.03869063636
01 Jan 2026 16:07:08.535,58028.5348733305,1.152891156846426,159.5449963205581,35786.04202110301
01 Jan 2026 16:12:08.535,58328.53487336542,1.401673992812892,159.5204157161951,35786.04614885366
01 Jan 2026 16:17:08.535,58628.53487340035,1.649812139760854,159.4960953600643,35786.05106598928
01 Jan 2026 16:22:08.535,58928.53487343527,1.897191232228326,159.4720805543947,35786.05676310011
01 Jan 2026 16:27:08.535,59228.5348734702,2.143697141851859,159.4484160836177,35786.06322928362
01 Jan 2026 16:32:08.535,59528.53487350512,2.389216014244907,159.425146137436,35786.07045216538
01 Jan 2026 16:37:08.535,59828.53487354005,2.633634306300913,159.4023142345323,35786.07841792266
01 Jan 2026 16:42:08.535,60128.53487357497,2.87683882397115,159.3799631469356,35786.08711131106
01 Jan 2026 16:47:08.535,60428.5348736099,3.118716760565181,159.3581348251712,35786.09651569341
01 Jan 2026 16:52:08.535,60728.5348733305,3.359155735619419,159.3368703255697,35786.10661307193
01 Jan 2026 16:57:08.535,61028.53487336542,3.598043834376701,159.3162097320044,35786.11738412239
01 Jan 2026 17:02:08.535,61328.53487340035,3.835269647916807,159.2961920917658,35786.12880823122
01 Jan 2026 17:07:08.535,61628.53487343527,4.070722313974925,159.276855339507,35786.14086353494
01 Jan 2026 17:12:08.535,61928.5348734702,4.30429155848153,159.2582362289844,35786.15352696194
01 Jan 2026 17:17:08.535,62228.53487350512,4.535867737853749,159.2403702648525,35786.16677427673
01 Jan 2026 17:22:08.535,62528.53487354005,4.765341882064387,159.2232916359682,35786.18058012621
01 Jan 2026 17:27:08.535,62828.53487357497,4.992605738510773,159.2070331502427,35786.19491808825
01 Jan 2026 17:32:08.535,63128.5348736099,5.217551816701403,159.1916261712539,35786.20976072223
01 Jan 2026 17:37:08.535,63428.5348733305,5.440073433773877,159.1771005579562,35786.22507962153
01 Jan 2026 17:42:08.535,63728.53487336542,5.660064760853012,159.1634845998204,35786.24084546798
01 Jan 2026 17:47:08.535,64028.53487340035,5.877420876182135,159.1508049671635,35786.2570285365
01 Jan 2026 17:52:08.535,64328.53487343527,6.092037789656293,159.1390866505892,35786.27359699068
01 Jan 2026 17:57:08.535,64628.5348734702,6.303812526663716,159.1283529092939,35786.29051953732
01 Jan 2026 18:02:08.535,64928.53487350512,6.51264315469717,159.1186252206046,35786.30776378848
01 Jan 2026 18:07:08.535,65228.53487354005,6.718428839592244,159.1099232320774,35786.32529674046
01 Jan 2026 18:12:08.535,65528.53487357497,6.921069896830524,159.1022647163756,35786.34308483684
01 Jan 2026 18:17:08.535,65828.5348736099,7.120467843600754,159.0956655290554,35786.36109403272
01 Jan 2026 18:22:08.535,66128.5348733305,7.316525451584162,159.0901395706505,35786.37928985995
01 Jan 2026 18:27:08.535,66428.53487336542,7.509146800424137,159.0856987454096,35786.397637493
01 Jan 2026 18:32:08.535,66728.53487340035,7.698237331834722,159.0823529364365,35786.41610181565
01 Jan 2026 18:37:08.535,67028.53487343527,7.883703904296455,159.0801099711551,35786.43464748828
01 Jan 2026 18:42:08.535,67328.5348734702,8.065454848282323,159.0789755968866,35786.45323901531
01 Jan 2026 18:47:08.535,67628.53487350512,8.243400021950753,159.0789534588551,35786.47184081337
01 Jan 2026 18:52:08.535,67928.53487354005,8.417450867236907,159.0800450819598,35786.49041727922
01 Jan 2026 18:57:08.535,68228.53487357497,8.58752046626781,159.0822498565538,35786.50893285799
01 Jan 2026 19:02:08.535,68528.5348736099,8.753523598021587,159.0855650282343,35786.5273521112
01 Jan 2026 19:07:08.535,68828.5348733305,8.915376795145548,159.0899856931092,35786.54563978459
01 Jan 2026 19:12:08.535,69128.53487336542,9.072998400842934,159.0955047908016,35786.56376087569
01 Jan 2026 19:17:08.535,69428.53487340035,9.226308625733196,159.1021131149034,35786.58168070058
01 Jan 2026 19:22:08.535,69728.53487343527,9.375229604586004,159.1097993147355,35786.59936496058
01 Jan 2026 19:27:08.535,70028.5348734702,9.519685452825142,159.1185499081976,35786.61677980769
01 Jan 2026 19:32:08.535,70328.53487350512,9.659602322694136,159.1283492978759,35786.63389190948
01 Jan 2026 19:37:08.535,70628.53487354005,9.794908458972159,159.1391797917276,35786.65066851282
01 Jan 2026 19:42:08.535,70928.53487357497,9.925534254125411,159.1510216284828,35786.66707750667
01 Jan 2026 19:47:08.535,71228.5348736099,10.05141230277647,159.1638530076565,35786.68308748348
01 Jan 2026 19:52:08.535,71528.5348733305,10.17247745537174,159.1776501256003,35786.69866779935
01 Jan 2026 19:57:08.535,71828.53487336542,10.28866687092537,159.1923872096478,35786.71378863262
01 Jan 2026 20:02:08.535,72128.53487340035,10.39992006871672,159.2080365700672,35786.72842104107
01 Jan 2026 20:07:08.535,72428.53487343527,10.50617897881754,159.2245686434585,35786.74253701722
01 Jan 2026 20:12:08.535,72728.5348734702,10.60738799132491,159.241952047334,35786.75610954203
01 Jan 2026 20:17:08.535,73028.53487350512,10.70349400417642,159.2601536378508,35786.76911263658
01 Jan 2026 20:22:08.535,73328.53487354005,10.79444646942472,159.2791385719483,35786.78152141182
01 Jan 2026 20:27:08.535,73628.53487357497,10.88019743785036,159.2988703738228,35786.79331211616
01 Jan 2026 20:32:08.535,73928.5348736099,10.96070160179381,159.3193110055462,35786.80446218105
01 Jan 2026 20:37:08.535,74228.5348733305,11.0359163360902,159.3404209430857,35786.81495026413
01 Jan 2026 20:42:08.535,74528.53487336542,11.10580173699391,159.3621592496193,35786.82475629002
01 Jan 2026 20:47:08.535,74828.53487340035,11.17032065898356,159.3844836657271,35786.83386148889
01 Jan 2026 20:52:08.535,75128.53487343527,11.22943874934302,159.4073506899768,35786.84224843229
01 Jan 2026 20:57:08.535,75428.5348734702,11.28312448041842,159.4307156694357,35786.84990106656
01 Jan 2026 21:02:08.535,75728.53487350512,11.33134917945741,159.4545328919512,35786.85680474357
01 Jan 2026 21:07:08.535,76028.53487354005,11.37408705594248,159.478755681365,35786.86294624873
01 Jan 2026 21:12:08.535,76328.53487357497,11.41131522633697,159.5033364953426,35786.86831382634
01 Jan 2026 21:17:08.535,76628.5348736099,11.44301373616952,159.5282270256146,35786.87289720204
01 Jan 2026 21:22:08.535,76928.5348733305,11.46916557939005,159.553378301653,35786.87668760254
01 Jan 2026 21:27:08.535,77228.53487336542,11.48975671493817,159.5787407896386,35786.87967777238
01 Jan 2026 21:32:08.535,77528.53487340035,11.50477608047345,159.6042645061014,35786.88186198779
01 Jan 2026 21:37:08.535,77828.53487343527,11.5142156032249,159.6298991197399,35786.88323606773
01 Jan 2026 21:42:08.535,78128.5348734702,11.51807020792652,159.655594060757,35786.88379738184
01 Jan 2026 21:47:08.535,78428.53487350512,11.51633782181378,159.6812986295578,35786.88354485551
01 Jan 2026 21:52:08.535,78728.53487354005,11.50901937666611,159.7069621058205,35786.88247897188
01 Jan 2026 21:57:08.535,79028.53487357497,11.49611880788846,159.732533857637,35786.88060177094
01 Jan 2026 22:02:08.535,79328.5348736099,11.47764305063514,159.7579634503518,35786.87791684568
01 Jan 2026 22:07:08.535,79628.5348733305,11.45360203298791,159.7832007562547,35786.87442933516
01 Jan 2026 22:12:08.535,79928.53487336542,11.42400866620949,159.8081960567271,35786.87014591466
01 Jan 2026 22:17:08.535,80228.53487340035,11.38887883210268,159.8329001564611,35786.8650747829
01 Jan 2026 22:22:08.535,80528.53487343527,11.34823136751409,159.8572644830257,35786.8592256464
01 Jan 2026 22:27:08.535,80828.5348734702,11.30208804603016,159.8812411912993,35786.85260970081
01 Jan 2026 22:32:08.535,81128.53487350512,11.2504735569213,159.9047832645227,35786.84523960957
01 Jan 2026 22:37:08.535,81428.53487354005,11.19341548139815,159.927844613099,35786.83712947959
01 Jan 2026 22:42:08.535,81728.53487357497,11.13094426625148,159.9503801708167,35786.82829483425
01 Jan 2026 22:47:08.535,82028.5348736099,11.06309319495447,159.9723459882711,35786.81875258375
01 Jan 2026 22:52:08.535,82328.5348733305,10.989898356313,159.9936993245956,35786.80852099262
01 Jan 2026 22:57:08.535,82628.53487336542,10.91139861075563,160.0143987293102,35786.79761964489
01 Jan 2026 23:02:08.535,82928.53487340035,10.827635554361,160.0344041339047,35786.78606940644
01 Jan 2026 23:07:08.535,83228.53487343527,10.73865348072548,160.0536769265821,35786.77389238519
01 Jan 2026 23:12:08.535,83528.5348734702,10.64449934077855,160.0721800297793,35786.76111188871
01 Jan 2026 23:17:08.535,83828.53487350512,10.54522270065765,160.0898779723304,35786.7477523796
01 Jan 2026 23:22:08.535,84128.53487354005,10.44087569775768,160.106736957559,35786.73383942869
01 Jan 2026 23:27:08.535,84428.53487357497,10.33151299507316,160.1227249270526,35786.71939966601
01 Jan 2026 23:32:08.535,84728.5348736099,10.21719173395365,160.1378116200888,35786.70446072995
01 Jan 2026 23:37:08.535,85028.5348733305,10.09797148539469,160.1519686299229,35786.68905121419
01 Jan 2026 23:42:08.535,85328.53487336542,9.973914199987348,160.1651694489447,35786.6732006131
01 Jan 2026 23:47:08.535,85628.53487340035,9.845084156650486,160.1773895223595,35786.65693926518
01 Jan 2026 23:52:08.535,85928.53487343527,9.711547910269731,160.1886062841445,35786.64029829498
01 Jan 2026 23:57:08.535,86228.5348734702,9.573374238366117,160.1987991948467,35786.62330955363
02 Jan 2026 00:02:08.535,86528.53487350512,9.430634086666556,160.2079497727646,35786.60600555773
02 Jan 2026 00:07:08.535,86828.53487354005,9.283400514614753,160.2160416221692,35786.5884194272
02 Jan 2026 00:12:08.535,87128.53487357497,9.131748640106919,160.2230604563304,35786.57058482189
02 Jan 2026 00:17:08.535,87428.5348736099,8.975755582731484,160.228994113581,35786.5525358771
02 Jan 2026 00:22:08.535,87728.5348733305,8.815500407714884,160.2338325726518,35786.53430713824
02 Jan 2026 00:27:08.535,88028.53487336542,8.651064069262461,160.2375679561734,35786.51593349469
02 Jan 2026 00:32:08.535,88328.53487340035,8.482529353734,160.2401945428168,35786.49745011312
02 Jan 2026 00:37:08.535,88628.53487343527,8.30998082275562,160.2417087619052,35786.47889237
02 Jan 2026 00:42:08.535,88928.5348734702,8.133504756364619,160.2421091903038,35786.46029578411
02 Jan 2026 00:47:08.535,89228.53487350512,7.953189096279587,160.2413965437976,35786.44169594834
02 Jan 2026 00:52:08.535,89528.53487354005,7.769123389382819,160.2395736643765,35786.42312846171
02 Jan 2026 00:57:08.535,89828.53487357497,7.58139873149694,160.2366455034897,35786.40462886121
02 Jan 2026 01:02:08.535,90128.5348736099,7.39010771153229,160.2326191015052,35786.38623255373
02 Jan 2026 01:07:08.535,90428.5348733305,7.195344356075732,160.227503564658,35786.36797474833
02 Jan 2026 01:12:08.535,90728.53487336542,6.997204074486549,160.2213100318794,35786.34989038885
02 Jan 2026 01:17:08.535,91028.53487340035,6.795783604558405,160.2140516512087,35786.33201408704
02 Jan 2026 01:22:08.535,91328.53487343527,6.591180958801429,160.2057435397674,35786.31438005633
02 Jan 2026 01:27:08.535,91628.5348734702,6.383495371392015,160.1964027470478,35786.29702204632
02 Jan 2026 01:32:08.535,91928.53487350512,6.172827245832278,160.1860482138241,35786.2799732782
02 Jan 2026 01:37:08.535,92228.53487354005,5.959278103355501,160.1747007281029,35786.26326638117
02 Jan 2026 01:42:08.535,92528.53487357497,5.7429505321076,160.162382878273,35786.24693333005
02 Jan 2026 01:47:08.535,92828.5348736099,5.52394813153891,160.1491190036016,35786.2310049865
02 Jan 2026 01:52:08.535,93128.5348733305,5.302375485782742,160.1349351434814,35786.21551265987
02 Jan 2026 01:57:08.535,93428.53487336542,5.078338081109401,160.1198589777354,35786.20048557116
02 Jan 2026 02:02:08.535,93728.53487340035,4.851942281399879,160.1039197777806,35786.18595247977
02 Jan 2026 02:07:08.535,94028.53487343527,4.623295275666737,160.0871483425323,35786.17194119954
02 Jan 2026 02:12:08.535,94328.5348734702,4.392505032217898,160.0695769388678,35786.15847854551
02 Jan 2026 02:17:08.535,94628.53487350512,4.15968025365577,160.0512392388844,35786.14559028276
02 Jan 2026 02:22:08.535,94928.53487354005,3.924930332699754,160.0321702554287,35786.13330107681
02 Jan 2026 02:27:08.535,95228.53487357497,3.688365308815907,160.0124062759457,35786.12163444675
02 Jan 2026 02:32:08.535,95528.5348736099,3.450095825633243,159.9919847948545,35786.11061271997
02 Jan 2026 02:37:08.535,95828.5348733305,3.210233089121848,159.9709444458042,35786.10025698964
02 Jan 2026 02:42:08.535,96128.53487336542,2.968888826504347,159.9493249260451,35786.09058707424
02 Jan 2026 02:47:08.535,96428.53487340035,2.726175245868357,159.9271669327671,35786.08162147959
02 Jan 2026 02:52:08.535,96728.53487343527,2.482204996444397,159.9045120852131,35786.07337736355
02 Jan 2026 02:57:08.535,97028.5348734702,2.237091129510261,159.8814028523311,35786.06587050317
02 Jan 2026 03:02:08.535,97328.53487350512,1.990947059880205,159.8578824782541,35786.05911526454
02 Jan 2026 03:07:08.535,97628.53487354005,1.743886527934219,159.8339949069544,35786.05312457505
02 Jan 2026 03:12:08.535,97928.53487357497,1.496023562140616,159.809784706178,35786.04790989906
02 Jan 2026 03:17:08.535,98228.5348736099,1.247472442022489,159.7852969907526,35786.04348121557
02 Jan 2026 03:22:08.535,98528.5348733305,0.99834766151702,159.7605773466821,35786.03984699943
02 Jan 2026 03:27:08.535,98828.53487336542,0.748763892674554,159.7356717481733,35786.03701420495
02 Jan 2026 03:32:08.535,99128.53487340035,0.4988359496431101,159.710626487455,35786.03498825267
02 Jan 2026 03:37:08.535,99428.53487343527,0.2486787528826229,159.685488091126,35786.03377301892
02 Jan 2026 03:42:08.535,99728.5348734702,-0.001592704816280121,159.6603032428555,35786.03337082849
02 Jan 2026 03:47:08.535,100028.5348735051,-0.2518634019868262,159.6351187046354,35786.03378245021
02 Jan 2026 03:52:08.535,100328.53487354,-0.5020183076103497,159.6099812379278,35786.03500709523
02 Jan 2026 03:57:08.535,100628.534873575,-0.751942432870974,159.5849375248298,35786.03704241885
02 Jan 2026 04:02:08.535,100928.5348736099,-1.00152085849631,159.5600340893172,35786.03988452483
02 Jan 2026 04:07:08.535,101228.5348733305,-1.25063877200359,159.535317219959,35786.04352797287
02 Jan 2026 04:12:08.535,101528.5348733654,-1.49918150348807,159.5108328862462,35786.04796578906
02 Jan 2026 04:17:08.535,101828.5348734003,-1.747034561642009,159.4866266684414,35786.05318947919
02 Jan 2026 04:22:08.535,102128.5348734353,-1.994083670059675,159.4627436745953,35786.05918904494
02 Jan 2026 04:27:08.535,102428.5348734702,-2.240214803882948,159.4392284646605,35786.06595300319
02 Jan 2026 04:32:08.535,102728.5348735051,-2.485314226840372,159.4161249737835,35786.07346840783
02 Jan 2026 04:37:08.535,103028.53487354,-2.729268528730805,159.3934764362805,35786.08172087459
02 Jan 2026 04:42:08.535,103328.534873575,-2.971964663400988,159.371325310279,35786.09069460855
02 Jan 2026 04:47:08.535,103628.5348736099,-3.213289987263837,159.3497132032061,35786.10037243438
02 Jan 2026 04:52:08.535,103928.5348733305,-3.453132298402076,159.3286807994923,35786.1107358292
02 Jan 2026 04:57:08.535,104228.5348733654,-3.691379876298893,159.3082677826343,35786.12176495801
02 Jan 2026 05:02:08.535,104528.5348734003,-3.927921522234541,159.2885127716048,35786.13343871168
02 Jan 2026 05:07:08.535,104828.5348734353,-4.162646600384386,159.269453245212,35786.14573474726
02 Jan 2026 05:12:08.535,105128.5348734702,-4.395445079650663,159.2511254743945,35786.15862953086
02 Jan 2026 05:17:08.535,105428.5348735051,-4.626207576256475,159.2335644545825,35786.17209838261
02 Jan 2026 05:22:08.535,105728.53487354,-4.854825397126641,159.2168038396108,35786.18611552379
02 Jan 2026 05:27:08.535,106028.534873575,-5.081190584075959,159.2008758772308,35786.20065412643
02 Jan 2026 05:32:08.535,106328.5348736099,-5.30519595882114,159.1858113464205,35786.2156863643
02 Jan 2026 05:37:08.535,106628.5348733305,-5.526735168828026,159.1716394978742,35786.23118346645
02 Jan 2026 05:42:08.535,106928.5348733654,-5.745702739804519,159.1583879899018,35786.24711620143
02 Jan 2026 05:47:08.535,107228.5348734003,-5.961994100227465,159.1460828396746,35786.26345324899
02 Jan 2026 05:52:08.535,107528.5348734353,-6.175505663915606,159.1347483635086,35786.28016373854
02 Jan 2026 05:57:08.535,107828.5348734702,-6.386134856651296,159.124407126184,35786.29721568672
02 Jan 2026 06:02:08.535,108128.5348735051,-6.593780171802075,159.1150798914499,35786.31457645664
02 Jan 2026 06:07:08.535,108428.53487354,-6.79834122114956,159.1067855752295,35786.33221282021
02 Jan 2026 06:12:08.535,108728.534873575,-6.999718786494103,159.0995412015946,35786.35009102176
02 Jan 2026 06:17:08.535,109028.5348736099,-7.197814872004841,159.0933618617252,35786.36817684276
02 Jan 2026 06:22:08.535,109328.5348733305,-7.392532757278984,159.0882606772515,35786.38643566707
02 Jan 2026 06:27:08.535,109628.5348733654,-7.583777051068187,159.0842487602313,35786.4048325474
02 Jan 2026 06:32:08.535,109928.5348734003,-7.771453745624314,159.0813351896666,35786.42333227212
02 Jan 2026 06:37:08.535,110228.5348734353,-7.95547027161064,159.0795269783173,35786.44189943263
02 Jan 2026 06:42:08.535,110528.5348734702,-8.135735553519115,159.0788290497685,35786.46049849123
02 Jan 2026 06:47:08.535,110828.5348735051,-8.312160065528341,159.0792442178645,35786.47909384898
02 Jan 2026 06:52:08.535,111128.53487354,-8.484655887731185,159.0807731700753,35786.49764991393
02 Jan 2026 06:57:08.535,111428.534873575,-8.653136762655603,159.0834144548072,35786.51613116925
02 Jan 2026 07:02:08.535,111728.5348736099,-8.817518151996627,159.0871644728494,35786.53450224122
02 Jan 2026 07:07:08.535,112028.5348733305,-8.977717293472379,159.0920174743042,35786.55272796687
02 Jan 2026 07:12:08.535,112328.5348733654,-9.133653257711924,159.0979655532707,35786.57077346131
02 Jan 2026 07:17:08.535,112628.5348734003,-9.285247005077926,159.104998660047,35786.58860418457
02 Jan 2026 07:22:08.535,112928.5348734353,-9.432421442322763,159.1131046046651,35786.60618600765
02 Jan 2026 07:27:08.535,113228.5348734702,-9.575101478972446,159.1222690715149,35786.62348527786
02 Jan 2026 07:32:08.535,113528.5348735051,-9.713214083328872,159.1324756372504,35786.64046888319
02 Jan 2026 07:37:08.535,113828.53487354,-9.846688337977575,159.1437057933354,35786.6571043158
02 Jan 2026 07:42:08.535,114128.534873575,-9.975455494685106,159.1559389732449,35786.67335973422
02 Jan 2026 07:47:08.535,114428.5348736099,-10.0994490285675,159.1691525843394,35786.68920402417
02 Jan 2026 07:52:08.535,114728.5348733305,-10.21860469140923,159.1833220457518,35786.70460685837
02 Jan 2026 07:57:08.535,115028.5348733654,-10.33286056401047,159.1984208243561,35786.71953875427
02 Jan 2026 08:02:08.535,115328.5348734003,-10.44215710743918,159.2144204885546,35786.73397113089
02 Jan 2026 08:07:08.535,115628.5348734353,-10.54643721306441,159.2312907534781,35786.74787636313
02 Jan 2026 08:12:08.535,115928.5348734702,-10.64564625124654,159.2489995373216,35786.76122783494
02 Jan 2026 08:17:08.535,116228.5348735051,-10.73973211856138,159.2675130208403,35786.77399999013
02 Jan 2026 08:22:08.535,116528.53487354,-10.82864528343591,159.2867957112041,35786.7861683814
02 Jan 2026 08:27:08.535,116828.534873575,-10.91233883007516,159.3068105100952,35786.79770971696
02 Jan 2026 08:32:08.535,117128.5348736099,-10.9907685005621,159.3275187859692,35786.80860190542
02 Jan 2026 08:37:08.535,117428.5348733305,-11.0638927350156,159.3488804516028,35786.81882409775
02 Jan 2026 08:42:08.535,117728.5348733654,-11.13167270969454,159.3708540389048,35786.82835672743
02 Jan 2026 08:47:08.535,118028.5348734003,-11.19407237294092,159.3933967905205,35786.83718154783
02 Jan 2026 08:52:08.535,118328.5348734353,-11.25105847885896,159.4164647417582,35786.84528166711
02 Jan 2026 08:57:08.535,118628.5348734702,-11.30260061863262,159.4400128123301,35786.85264158065
02 Jan 2026 09:02:08.535,118928.5348735051,-11.34867124939007,159.4639948998378,35786.85924720063
02 Jan 2026 09:07:08.535,119228.53487354,-11.38924572052936,159.4883639760142,35786.86508588307
02 Jan 2026 09:12:08.535,119528.534873575,-11.42430229742676,159.5130721855538,35786.87014645203
02 Jan 2026 09:17:08.535,119828.5348736099,-11.4538221824563,159.5380709472137,35786.87441922097
02 Jan 2026 09:22:08.535,120128.5348733305,-11.47778953325676,159.5633110582508,35786.87789601136
02 Jan 2026 09:27:08.535,120428.5348733654,-11.49619147819006,159.588742794017,35786.88057016826
02 Jan 2026 09:32:08.535,120728.5348734003,-11.5090181289439,159.6143160221796,35786.88243657314
02 Jan 2026 09:37:08.535,121028.5348734353,-11.51626259023945,159.6399803049284,35786.88349165361
02 Jan 2026 09:42:08.535,121328.5348734702,-11.51792096661415,159.6656850086032,35786.88373339028
02 Jan 2026 09:47:08.535,121628.5348735051,-11.51399236625855,159.6913794126091,35786.88316132071
02 Jan 2026 09:52:08.535,121928.53487354,-11.50447890189529,159.7170128185106,35786.88177654015
02 Jan 2026 09:57:08.535,122228.534873575,-11.48938568869733,159.7425346591252,35786.8795816995
02 Jan 2026 10:02:08.535,122528.5348736099,-11.46872083925215,159.7678946071912,35786.87658100035
02 Jan 2026 10:07:08.535,122828.5348733305,-11.44249545558733,159.7930426847277,35786.87278018676
02 Jan 2026 10:12:08.535,123128.5348733654,-11.41072361828241,159.8179293647785,35786.86818653431
02 Jan 2026 10:17:08.535,123428.5348734003,-11.37342237270071,159.8425056851114,35786.86280883627
02 Jan 2026 10:22:08.535,123728.5348734353,-11.33061171238342,159.8667233471032,35786.85665738668
02 Jan 2026 10:27:08.535,124028.5348734702,-11.28231455965699,159.8905348193983,35786.84974396061
02 Jan 2026 10:32:08.535,124328.5348735051,-11.22855674351284,159.9138934381429,35786.84208179169
